PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam,yt_AeroModel
281,5/28/2025,9:02:41 PM,7,1,Braeden Sunken,,Right,Burlington bees 2025,Zach Zychowski,,Right,Normal cornbelters,Stretch,7,Bottom,2,0,0,Fastball,,BallCalled,,,,,,,87.46706777775317,-1.524551807,-5.092955958,1939.325078184442,214.53766130550488,1:15,5.236092673212054,2.3726247532659537,6.0000001920000035,-18.72743866,18.636567370497612,10.79828419662176,2.2526119384743386,-1.473385213,78.37875681915699,-5.065484305,-3.053702334,0.4399448509837904,,,,,,,,,,,,-7.54194243,10.58760997490227,-1.962945368,49.999999999999964,5.100530755383067,10.943303369851648,-126.6164908,-3.975010104,-12.01078607,30.434230279713912,-15.31293992,Normal Cornbelters,Burlington Bees 2025,,,,e8f9f5d5-0242-4138-9c3a-20cabf554a40,4949d6a7-da67-4749-ac74-aa7deff1809b,87.71991129261998,5.237974069953212,2.378207050206525,-1.5476699,-5.158343276,78.58376540184769,2.251920405,-1.477672485,-5.074479177,-3.118355249,0.43975554016562257,11.414963578365027,17.62358620380508,-18.89658417,73.41314416628998,1834.8045079790486,-628.0717924,94.61046673499197,-0.779357224,-0.323861017,-0.536391982,,,,,,,,,,,,,,,,,0.9669508952280448,0,,,medium,high,23.92817025033893,-77.05480882,54.667001749343996,Dominic Texeira,,Burlington bees 2025,2022-11
282,5/28/2025,9:03:00 PM,7,2,Braeden Sunken,,Right,Burlington bees 2025,Zach Zychowski,,Right,Normal cornbelters,Stretch,7,Bottom,2,1,0,Fastball,,InPlay,,LineDrive,Single,0,2,,86.99955832,-2.149105343,-3.754514432,1947.387272527236,216.12406070624544,1:15,5.499980092808876,2.2737713706073968,6.0000001920000035,-19.11081921,18.54942098760078,11.53886511608935,1.9048115480162795,-0.259081571,78.07394385679903,-5.761032323,-1.568992659,0.4416854217820145,97.22242594,3.3776368277676827,5.303928693241629,1125.4746093902186,,,,90.74522677015317,,7.673537099391517,0.6971145946371317,-7.494575966,10.749465346854917,-1.974200529,49.999999999999964,5.3133869300413075,7.913311938884149,-126.1225502,-5.344624224,-11.84116782,30.221872363996482,-15.19027042,Normal Cornbelters,Burlington Bees 2025,,,,e8f9f5d5-0242-4138-9c3a-20cabf554a40,2b36ef3f-8c5a-4cc0-a4cf-13b8ed687e21,87.24503476807692,5.501622310149048,2.2794296219434984,-2.169798108,-3.822074372,78.27523265879302,1.9042564276551308,-0.263576236,-5.768061651,-1.636701651,0.44149875053636894,12.173811084846614,17.500454014882912,-14.3948749,55.08200436,1886.2498318981754,-484.1268025,96.86054019703441,-0.782383639,-0.248603249,-0.571027378,8.971518937688318,96.63799272787158,5.728028887,0.26525596462204737,0.9222514332775998,1.8477387858630088,12.117071375775026,89.93260122358797,3.7146547889583297,1.2264885964623453,0.004945925,0.075974774,0.20049044606751487,-0.976745317,,,0.9419501007960397,0,0.8909516371463228,56.664491755355485,medium,high,40.42619607768951,-43.39563169,54.667001749343996,Dominic Texeira,,Burlington bees 2025,2022-11
283,5/28/2025,9:03:51 PM,8,1,Braeden Sunken,,Right,Burlington bees 2025,Jackson Smith,,Left,Normal cornbelters,Stretch,7,Bottom,2,0,0,Fastball,,StrikeCalled,,,,,,,88.36683418,-1.567321729,-2.906873236,2014.2968249902005,215.5327489608603,1:15,5.431725800935376,2.6247566985714554,6.0000001920000035,-17.97867882,18.475704644165162,11.313715387428292,2.474602952,0.8636163879464726,79.18398918411422,-4.971765954,-0.760323723,0.4345566509525693,,,,,,,,,,,,-7.100356656,10.522357989710745,-2.394328459,50,5.293450277,6.150393167540943,-128.2473307,-4.088467777,-11.58616715,31.526688354141932,-15.00395457,Normal Cornbelters,Burlington Bees 2025,,,,e8f9f5d5-0242-4138-9c3a-20cabf554a40,46012e98-2daf-43fc-a125-e6bb4d091eaf,88.61625176767932,5.433665148272892,2.630356029,-1.591744782,-2.974224104,79.39055599576801,2.4737851646594495,0.8590952036915172,-4.982863059,-0.828335915,0.43437125540978966,11.94539689312298,17.458782401717233,-16.52212389,40.44540300765243,1931.126497923928,-572.8369298,95.87099945,-0.780182345,-0.28438556,-0.557171753,,,,,,,,,,,,,,,,,0.8531091993197818,0,,,medium,high,53.599137293112825,-48.75980659,54.667001749343996,Dominic Texeira,,Burlington bees 2025,2022-11
284,5/28/2025,9:04:11 PM,8,2,Braeden Sunken,,Right,Burlington bees 2025,Jackson Smith,,Left,Normal cornbelters,Stretch,7,Bottom,2,0,1,Fastball,,BallCalled,,,,,,,81.27874221283136,-0.749875738,-0.926683089,,,,4.746350609,1.142986341876436,6.0000001920000035,,,,0.6548700625056849,0.2816578360930527,73.13903538949364,-8.442438165,-0.926683089,,,,,,,,,,,,,,,,,,,,,,,,Normal Cornbelters,Burlington Bees 2025,,,,e8f9f5d5-0242-4138-9c3a-20cabf554a40,83e4fdec-07d7-4cf1-b440-4950bfc52120,81.49513739988693,4.739436483629329,1.1429863418764366,-0.668361072,-0.926683089,73.30120382541486,0.661248519,0.2816578360930526,-8.347228212,-0.926683089,0.4725582630878602,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,54.667001749343996,Dominic Texeira,,Burlington bees 2025,2022-11
285,5/28/2025,9:04:32 PM,8,3,Braeden Sunken,,Right,Burlington bees 2025,Jackson Smith,,Left,Normal cornbelters,Stretch,7,Bottom,2,1,1,Slider,,BallCalled,,,,,,,82.21892185397877,-0.596096438,-3.186963523,,,,4.398970859148132,1.3221757704699773,6.0000001920000035,,,,0.5173159587689675,-1.642826422,73.91877316513774,-8.130494834,-3.186963523,,,,,,,,,,,,,,,,,,,,,,,,Normal Cornbelters,Burlington Bees 2025,,,,e8f9f5d5-0242-4138-9c3a-20cabf554a40,63fc1190-cd23-49f0-8abe-853b16315152,82.43894473779042,4.392254510509313,1.3221757704699721,-0.516389183,-3.186963523,74.08496710236844,0.5236009031647101,-1.642826422,-8.036912222,-3.186963523,0.4678313979595327,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,54.667001749343996,Dominic Texeira,,Burlington bees 2025,2022-11
286,5/28/2025,9:04:54 PM,8,4,Braeden Sunken,,Right,Burlington bees 2025,Jackson Smith,,Left,Normal cornbelters,Stretch,7,Bottom,2,2,1,Fastball,,InPlay,,FlyBall,Out,1,0,,87.60903775694626,-0.288755018,-3.40113151,1904.4091193477104,221.74910473726842,1:30,5.216700880667477,2.671806986651021,6.0000001920000035,-20.16296569,16.956078956753103,12.972838216491175,3.2676107713638953,0.5881687272047483,78.35510123913099,-4.11283919,-0.940052671,0.4385003228136874,79.50097722,23.333127656646518,5.427096540334118,1563.975117950255,8.192442349243436,109.69450254380918,37.84850134567523,272.8158650275465,,3.4481916066492704,3.620346499785968,-8.172954354,9.270770518523877,-2.401953392,49.99999999999997,5.181466562107949,7.144299847920084,-127.1271507,-1.280560538,-13.09540386,31.142216009264978,-17.31963112,Normal Cornbelters,Burlington Bees 2025,,,,e8f9f5d5-0242-4138-9c3a-20cabf554a40,7dd10257-c338-40f4-a545-5ae7bcd5f6bb,87.86006321454013,5.217905223461806,2.6783291092118087,-0.304155306,-3.478080297,78.55719173,3.2674346241194447,0.583158776,-4.114355736,-1.016378996,0.43831188761548934,13.695742278199816,15.80530237287207,-14.54134419,68.72446041541019,1843.404640246411,-478.156278,96.79667155121614,-0.722168778,-0.251078549,-0.644540005,6.904199796876416,72.67196080689628,31.48846641034023,-0.70147516,1.4855095735895119,3.0307513737608596,16.40877598529033,272.3219570313658,-3.602805546,51.505379684044605,0.9260212220320265,0.983633511,-0.057372082,0.17080269301046813,,,0.987798639,0,0.9920859849639165,42.37376436370332,medium,high,28.147985626130808,-61.38147162,54.667001749343996,Dominic Texeira,,Burlington bees 2025,2022-11
287,5/28/2025,9:07:29 PM,1,1,Nick Krueger,,Right,Normal cornbelters,Conor Fitzpatric,,Left,Burlington bees 2025,Windup,8,Top,0,0,0,Changeup,,BallCalled,,,,,,,78.67273882980693,0.042139594,-1.639044558,1282.6069783566575,241.37923644576668,2:00,5.751376679659725,1.8054178550369244,6.0000001920000035,-35.96552813,10.016780438549937,13.04559392478659,2.793429492387122,1.3688174248469642,70.64220789627073,-6.765815282,0.8416059188697136,0.4880529117943808,,,,,,,,,,,,-7.62565754,5.4066769414571025,-1.67941405,50,5.734022738,2.899662852533085,-114.3014743,-0.938768815,-9.858801821,25.53720032156525,-25.18404824,Normal Cornbelters,Burlington Bees 2025,,,,e8f9f5d5-0242-4138-9c3a-20cabf554a40,2e1b0ee1-b990-46a2-8faf-f48643c8748d,78.8944642,5.747833734481319,1.8130007459984105,0.082436877,-1.728585469,70.80944018,2.7970677645138147,1.3631224386655565,-6.709749841,0.75452653,0.4878456641267867,13.885747604398603,7.956657022341656,-29.03585906,33.81630676234057,1121.4039456958467,-622.5221695,87.43161113411745,-0.418806161,-0.485356918,-0.767482939,,,,,,,,,,,,,,,,,0.9125838681318774,0,,,medium,high,59.56532391389347,-10.33823969,54.667001749343996,Charlie Graham,,Normal cornbelters,2022-11
288,5/28/2025,9:07:43 PM,1,2,Nick Krueger,,Right,Normal cornbelters,Conor Fitzpatric,,Left,Burlington bees 2025,Windup,8,Top,0,1,0,Fastball,,BallCalled,,,,,,,83.15996819981203,1.0116528240326423,-2.397092898,1859.9133332685458,203.7314170033386,12:45,5.561930829349487,2.185451616544364,6.0000001920000035,-22.63471266,18.56706401881779,6.822679618360733,4.616849678139854,0.5248645612638125,74.23948340135632,-3.287866149,-1.100801153,0.46198672277547703,,,,,,,,,,,,-4.518688891,9.699672790214933,-1.994027251,50,5.631331626827101,4.849644894,-120.7464716,1.4539865988889702,-6.51993984,28.479054428893882,-18.17855563,Normal Cornbelters,Burlington Bees 2025,,,,e8f9f5d5-0242-4138-9c3a-20cabf554a40,a339cf62-7dff-421a-8086-3969621d8b67,83.41798451279053,5.563296691871234,2.1899213413011647,0.9938957726086896,-2.450027227,74.44973163050086,4.616722343990785,0.5214577152318068,-3.288426246,-1.152832013,0.46176851535664254,7.319580298111952,17.206156151346033,-32.25229997,87.32102729096081,1572.940606,-992.5399028,84.57063979476075,-0.774195203,-0.533648469,-0.340354372,,,,,,,,,,,,,,,,,0.9893563690038131,0,,,medium,high,11.411075438135287,75.72879491960755,54.667001749343996,Charlie Graham,,Normal cornbelters,2022-11
289,5/28/2025,9:07:57 PM,1,3,Nick Krueger,,Right,Normal cornbelters,Conor Fitzpatric,,Left,Burlington bees 2025,Windup,8,Top,0,2,0,Fastball,,BallCalled,,,,,,,81.31794796274215,0.5195434603533873,-2.701129399,1785.6043051979511,208.92127365883798,1:00,5.427443501702224,1.5810481600603403,6.0000001920000035,-25.46657592,17.602277594710177,7.851267023347107,3.7886394693020082,-0.276953598,72.73100289337981,-4.312082031,-1.210381471,0.4723383171614338,,,,,,,,,,,,-5.173055338,9.346552268937529,-1.365407092,49.999999999999964,5.455080480395252,5.339282035390797,-118.0639873,0.3231435233281883,-7.141942244,27.062106759261383,-19.27015969,Normal Cornbelters,Burlington Bees 2025,,,,e8f9f5d5-0242-4138-9c3a-20cabf554a40,7811eaf9-3127-4389-bcf4-6891464b5733,81.56949255751789,5.4280282595867995,1.5862589406258851,0.5110880727772413,-2.762413108,72.93246902018105,3.7891639578259353,-0.280862718,-4.302669211,-1.269920705,0.47211708392891394,8.426864622013955,16.11866394177343,-34.03470919,79.08707725744321,1479.7279024667096,-999.393851,82.86986641772617,-0.725347532,-0.559695028,-0.400764811,,,,,,,,,,,,,,,,,0.9309654024383148,0,,,medium,high,18.82163047,73.31529691,54.667001749343996,Charlie Graham,,Normal cornbelters,2022-11
290,5/28/2025,9:08:09 PM,1,4,Nick Krueger,,Right,Normal cornbelters,Conor Fitzpatric,,Left,Burlington bees 2025,Windup,8,Top,0,3,0,Fastball,,StrikeCalled,,,,,,,82.57232284524319,-0.556318275,-2.61356106,1904.948286038124,205.9846263507209,12:45,5.5312175039718445,1.7144681815292286,6.0000001920000035,-23.29647799,18.43971869,7.163038788237769,3.0722509076967226,-0.119325141,73.98160106,-4.97030934,-1.253963279,0.46497323822448133,,,,,,,,,,,,-4.764028019,10.16504502602715,-1.505579862,49.99999999999997,5.472370490901784,5.259048926024117,-119.8991745,-1.861344279,-6.788518764,27.74773013599259,-17.68933232,Normal Cornbelters,Burlington Bees 2025,,,,e8f9f5d5-0242-4138-9c3a-20cabf554a40,eee6c76f-bc61-4e94-8e91-d2f600d2ecd3,82.82241123480152,5.532331111812805,1.7191545376586037,-0.571065394,-2.669135138,74.18512946808877,3.072304210056422,-0.122929285,-4.968073306,-1.308471547,0.4647591412729786,7.684674248884551,17.097857736009704,-33.18793096,76.13217690759345,1594.2124230194925,-1042.743843,83.68796332708358,-0.752280842,-0.547386956,-0.366662045,,,,,,,,,,,,,,,,,0.9880423902593459,0,,,medium,high,21.481040783165803,-81.4016753,54.667001749343996,Charlie Graham,,Normal cornbelters,2022-11
291,5/28/2025,9:08:24 PM,1,5,Nick Krueger,,Right,Normal cornbelters,Conor Fitzpatric,,Left,Burlington bees 2025,Windup,8,Top,0,3,1,Fastball,,Foul,,,,,,,81.35044516522346,-0.678899361,-3.920831585,1816.083577053255,206.62334699232628,1:00,5.414487666047159,1.981400981568553,6.0000001920000035,-25.95059461,17.15052900942586,6.349171706091969,2.619463386,-1.139196202,72.94956249778662,-5.587101431,-2.718564989,0.472515238,,,,,,,,,,,,-4.765522944,9.508244908,-1.665207774,49.99999999999999,5.344031983308671,7.898886734807358,-117.9710241,-2.16412423,-6.576116904,26.796620945794796,-19.05327967,Normal Cornbelters,Burlington Bees 2025,,,,e8f9f5d5-0242-4138-9c3a-20cabf554a40,66ea975b-ba67-476d-a7f6-d7009dd8082b,81.59603521501607,5.414718833704224,1.9859984400985387,-0.683134412,-3.976131257,73.15042828226778,2.6202393001980617,-1.142786495,-5.573801007,-2.773016251,0.47230146960906505,6.870598986967385,15.681319814693751,-40.80256191,83.23014399892723,1374.7132192493773,-1186.727906,75.69658338521856,-0.67670604,-0.653454456,-0.339214105,,,,,,,,,,,,,,,,,0.9178380107253135,0,,,medium,high,15.092870400965491,-84.57912681,54.667001749343996,Charlie Graham,,Normal cornbelters,2022-11
292,5/28/2025,9:08:45 PM,1,6,Nick Krueger,,Right,Normal cornbelters,Conor Fitzpatric,,Left,Burlington bees 2025,Windup,8,Top,0,3,2,Changeup,,InPlay,,GroundBall,Out,1,0,,76.12449048,1.2064913479385744,-1.017002829,,,,4.518480493866425,1.5498595408933395,6.0000001920000035,,,,1.7702306348855719,0.6045642672463771,68.36250876419744,-7.587752489,-1.017002829,,,,,,,,,,,,,,,,,,,,,,,,Normal Cornbelters,Burlington Bees 2025,,,,e8f9f5d5-0242-4138-9c3a-20cabf554a40,4b25f9f4-c360-4bbb-8f57-2bc0a16de54c,76.33474592617345,4.510483711,1.549859540893338,1.2997975501464147,-1.017002829,68.51312762911279,1.7773378936187805,0.6045642672463731,-7.479760014,-1.017002829,0.5045843259052922,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,54.667001749343996,Charlie Graham,,Normal cornbelters,2022-11
293,5/28/2025,9:09:27 PM,2,1,Nick Krueger,,Right,Normal cornbelters,Caleb Seibers,,Right,Burlington bees 2025,Windup,8,Top,1,0,0,Slider,,BallCalled,,,,,,,75.27592827167162,-0.806189707,-1.796170516,2559.5262306677514,36.64381187072367,7:15,5.1272595584938045,1.674760339684205,6.0000001920000035,-52.6667687,-2.192255385,-6.785246356,-0.011323473,-0.560573474,68.05863129816909,-10.70704669,-3.087585265,0.5113374396019895,,,,,,,,,,,,3.0303327590468108,-0.89771225,-1.52450089,49.99999999999997,5.0312427771268995,3.6116575686278156,-109.3089926,-2.96553309,3.5646348630825377,24.25098844234599,-33.23004463,Normal Cornbelters,Burlington Bees 2025,,,,e8f9f5d5-0242-4138-9c3a-20cabf554a40,61482bce-b596-4870-a13c-4ceb34731047,75.45174350706449,5.1158271201467205,1.6783235646622325,-0.671582669,-1.839121346,68.17237673211255,-0.001714237,-0.562940518,-10.56360528,-3.123286549,0.5111552098998695,-6.376908405,-5.481600942,-72.2024537,31.845904553890758,782.3307585796283,-2437.03367,30.56545188738023,0.24524536640148437,-0.952142487,0.1824264102770683,,,,,,,,,,,,,,,,,0.8271606482159385,0,,,medium,high,118.66131409850168,-5.443315888,54.667001749343996,Charlie Graham,,Normal cornbelters,2022-11
294,5/28/2025,9:09:51 PM,2,2,Nick Krueger,,Right,Normal cornbelters,Caleb Seibers,,Right,Burlington bees 2025,Windup,8,Top,1,1,0,Fastball,,StrikeCalled,,,,,,,84.88380386480921,1.1596629016857474,-1.518742436,,,,4.844874328,1.266613804221502,6.0000001920000035,,,,2.8095671839268004,-0.145226488,75.97338092832045,-5.929022012,-1.518742436,,,,,,,,,,,,,,,,,,,,,,,,Normal Cornbelters,Burlington Bees 2025,,,,e8f9f5d5-0242-4138-9c3a-20cabf554a40,923b6e8f-0cbf-410c-a7f9-030965b46b37,85.11936920578383,4.838473748952707,1.2666138042215025,1.234482627757594,-1.518742436,76.15144734550783,2.8153329992721834,-0.145226488,-5.84132448,-1.518742436,0.45257998448361664,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,54.667001749343996,Charlie Graham,,Normal cornbelters,2022-11
295,5/28/2025,9:10:07 PM,2,3,Nick Krueger,,Right,Normal cornbelters,Caleb Seibers,,Right,Burlington bees 2025,Windup,8,Top,1,1,1,Changeup,,StrikeCalled,,,,,,,74.48352940448967,1.411341851,-3.034998444,,,,5.516593177711298,3.1448655585805754,6.0000001920000035,,,,2.7766878518609803,0.32151603545235635,66.90376523499613,-7.788261677,-3.034998444,,,,,,,,,,,,,,,,,,,,,,,,Normal Cornbelters,Burlington Bees 2025,,,,e8f9f5d5-0242-4138-9c3a-20cabf554a40,38a73279-2e9a-4198-87fd-31431396eb2e,74.68963783144464,5.508243645,3.144865558580576,1.508750460322351,-3.034998444,67.05057914477824,2.7842171858170333,0.3215160354523528,-7.674718489,-3.034998444,0.5164263083537873,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,54.667001749343996,Charlie Graham,,Normal cornbelters,2022-11
296,5/28/2025,9:10:23 PM,2,4,Nick Krueger,,Right,Normal cornbelters,Caleb Seibers,,Right,Burlington bees 2025,Windup,8,Top,1,1,2,Changeup,,BallCalled,,,,,,,78.4967776,-0.710171745,-1.639136551,,,,4.867926904760299,0.9807396773352904,6.0000001920000035,,,,0.5669725374460789,-0.543079203,70.72979843747197,-8.951079984,-1.639136551,,,,,,,,,,,,,,,,,,,,,,,,Normal Cornbelters,Burlington Bees 2025,,,,e8f9f5d5-0242-4138-9c3a-20cabf554a40,1a108fa2-438d-4fc5-acfa-7d8cbd8a496a,78.70654910498688,4.8603711228374555,0.9807396773352947,-0.622027909,-1.639136551,70.88192196228209,0.5736813551967295,-0.543079203,-8.850089838,-1.639136551,0.4894467960329313,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,54.667001749343996,Charlie Graham,,Normal cornbelters,2022-11
297,5/28/2025,9:10:38 PM,2,5,Nick Krueger,,Right,Normal cornbelters,Caleb Seibers,,Right,Burlington bees 2025,Windup,8,Top,1,2,2,Fastball,,BallCalled,,,,,,,82.88222805735151,0.5555175313236733,-2.690697846,1956.5347225313374,197.89288445496683,12:30,5.725975498,1.4529094991336506,6.0000001920000035,-22.4496845,19.025201528409102,4.943125491092301,4.372048874311325,-0.637720884,74.06194405049563,-3.705712786,-1.752203522,0.4635153522077469,,,,,,,,,,,,-3.599736583,10.104560000011075,-1.236436818,49.99999999999994,5.758295712,5.507071520684331,-120.3318206,0.495615207,-5.160248643,28.207243675664593,-17.68908914,Normal Cornbelters,Burlington Bees 2025,,,,e8f9f5d5-0242-4138-9c3a-20cabf554a40,4fb59707-c81f-4e6b-b65d-3225595402c4,83.14002685752455,5.727440729328398,1.4566652383947094,0.5366800088781366,-2.735049778,74.27254850607987,4.371857923761151,-0.640537179,-3.707219195,-1.795460075,0.4632962896392078,5.36001654,17.677852711839122,-36.03770479,48.421688564808875,1582.1126931709894,-1151.063659,80.86300104728394,-0.769518653,-0.588317522,-0.248442221,,,,,,,,,,,,,,,,,0.8825520170884511,0,,,medium,high,46.42048029,85.91711234326189,54.667001749343996,Charlie Graham,,Normal cornbelters,2022-11
298,5/28/2025,9:11:00 PM,2,6,Nick Krueger,,Right,Normal cornbelters,Caleb Seibers,,Right,Burlington bees 2025,Windup,8,Top,1,3,2,Slider,,BallCalled,Walk,,,,,,75.57864701301793,-0.189014929,-3.40387703,2567.445931401065,57.00411819,8:00,4.891018176528568,2.338076289,6.0000001920000035,-49.46359856,0.7198859342899269,-7.805731665,0.593071042,-1.479670237,68.15272164,-9.497607167,-4.884328384,0.5098611592834538,,,,,,,,,,,,3.004791980205869,0.458142567,-2.055995303,50.000000000000014,4.847122933886409,6.732137134547998,-109.6200283,-1.706080453,3.555202245,24.36618662921183,-31.63198561,Normal Cornbelters,Burlington Bees 2025,,,,e8f9f5d5-0242-4138-9c3a-20cabf554a40,ad1a7ec0-f5ae-4aba-90d7-9128e5034e6a,75.76905062,4.880934480426201,2.3407633494063633,-0.0704264,-3.436325565,68.28352375201882,0.6017449021373463,-1.481386883,-9.366656157,-4.910132912,0.5096678487707729,-7.495394051,-2.413417383,-73.51668367,8.545822655211003,728.4771669566993,-2461.930062,28.37361278175648,0.15451666678516907,-0.958902398,0.2379722461013185,,,,,,,,,,,,,,,,,0.8164836639934282,0,,,medium,high,82.30875961,27.298632469037454,54.667001749343996,Charlie Graham,,Normal cornbelters,2022-11
299,5/28/2025,9:11:30 PM,3,1,Nick Krueger,,Right,Normal cornbelters,Dominic Texeira,,Right,Burlington bees 2025,Windup,8,Top,1,0,0,Fastball,,Foul,,,,,,,84.22597543,-1.578473816,-3.226622371,2035.7272181373626,213.28720560631677,1:00,5.105425449285367,2.089790572879317,6.0000001920000035,-21.52788302,18.609870863178028,9.953494349561966,1.841710341731029,-0.082728102,75.57469975670323,-5.649818413,-1.339520415,0.4559823739144466,,,,,,,,,,,,-6.468687138,10.596162264701855,-1.832456424,49.999999999999964,4.964141474471088,6.585843750826508,-122.2036179,-4.028976307,-9.587659893,28.541684725853116,-16.46879166,Normal Cornbelters,Burlington Bees 2025,,,,e8f9f5d5-0242-4138-9c3a-20cabf554a40,f610f9dc-f7e5-4db7-b5fd-8dbb3909ebce,84.47072243963053,5.106922386,2.095367325488799,-1.597675438,-3.293124774,75.77538313424218,1.8413787325907798,-0.087131682,-5.653381211,-1.405689633,0.4557822343086377,10.577819465331075,17.42739136,-26.61547866,51.24326032224644,1820.007797847159,-912.0070846,89.40332387,-0.747349151,-0.448000634,-0.490677774,,,,,,,,,,,,,,,,,0.9930152363075816,0,,,medium,high,43.88106570997821,85.36549135720352,54.667001749343996,Charlie Graham,,Normal cornbelters,2022-11
300,5/28/2025,9:11:51 PM,3,2,Nick Krueger,,Right,Normal cornbelters,Dominic Texeira,,Right,Burlington bees 2025,Windup,8,Top,1,0,1,Slider,,BallCalled,,,,,,,76.68190445,-0.94439092,-0.759280446,,,,4.757233270551098,0.5315857942217019,6.0000001920000035,,,,0.06602729,-0.17412596,69.20758469478208,-9.566498037,-0.759280446,,,,,,,,,,,,,,,,,,,,,,,,Normal Cornbelters,Burlington Bees 2025,,,,e8f9f5d5-0242-4138-9c3a-20cabf554a40,a047d1be-384d-4382-83f8-76ee63cb08f7,76.88433177,4.7493940080020955,0.5315857942217018,-0.852280244,-0.759280446,69.35329715402143,0.07307663,-0.17412596,-9.46077996,-0.759280446,0.5009149709325269,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,54.667001749343996,Charlie Graham,,Normal cornbelters,2022-11
301,5/28/2025,9:12:20 PM,3,3,Nick Krueger,,Right,Normal cornbelters,Dominic Texeira,,Right,Burlington bees 2025,Windup,8,Top,1,1,1,Fastball,,BallCalled,,,,,,,84.98325185370213,-0.09531907,-1.622728943,,,,4.837236422474258,0.8142504325318236,6.0000001920000035,,,,1.6426000791484086,-0.694306958,76.25161875238514,-7.150949697,-1.622728943,,,,,,,,,,,,,,,,,,,,,,,,Normal Cornbelters,Burlington Bees 2025,,,,e8f9f5d5-0242-4138-9c3a-20cabf554a40,fb630e78-18d3-4d0f-9af8-9bed989cbec8,85.21297686205993,4.830956653794205,0.8142504325318206,-0.020956459,-1.622728943,76.42722027110086,1.6484224609215852,-0.694306958,-7.063340917,-1.622728943,0.4520184337955556,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,54.667001749343996,Charlie Graham,,Normal cornbelters,2022-11
